-0.31444 0.033426 -0.263889 -0.490981 -1.16509 0.187215 -0.0914388 0.54257 0.460998 -0.825608 -1.05512 1.14024 0.250782 1.27535 0.624855 -0.145442 -1.007 1.23138 2.7055 -0.529974 0.86806 -1.1223 0.58891 0.304849 -0.27239 -0.493029 1.39206 -0.757483 0.54281 1.10596 -0.417447 -0.526395 -1.73828 -0.730916 -1.03116 -0.825414 0.556638 0.239301 -0.0503318 0.918136 -0.106487 0.665733 -0.462999 0.265232 0.686861 0.501116 0.493705 -0.297156 0.661334 -2.61606 2.16276 -0.658623 1.13373 0.207901 -1.39166 0.406418 -1.23582 0.28948 1.13501 -1.79166 2.26149 -0.284384 -1.61686 1.09759 0.806379 -0.930096 -0.521749 0.72212 0.665429 -1.77276 -0.753617 -0.210323 -0.549509 -0.344605 -1.16786 -2.15589 -0.247323 1.07673 0.280887 -0.218903 -0.0158762 -1.41692 2.20961 0.274283 0.210623 -1.62355 -1.20158 1.39857 -0.017717 0.435058 1.20985 -0.859276 0.697425 0.486572 -0.050881 -0.727504 -1.56001 -0.0451642 1.69175 1.23193 -0.418476 
-2.35733 -0.227716 -0.788445 0.182719 -0.232694 1.55073 -0.50495 -0.8497 -1.50371 -0.450635 -0.311062 1.92985 0.161393 -1.85226 0.468171 1.93868 0.502064 -1.24102 -0.563571 -0.0524321 0.370212 0.492461 -0.703384 -1.70582 -0.552656 1.71372 -0.906054 0.511925 -0.23547 -0.882902 2.65975 -0.196855 -1.05686 -1.20026 -1.96461 0.936296 0.348865 0.520516 1.24177 -1.39263 -0.623593 1.00573 1.61098 -0.810601 -0.563391 -0.525912 0.764131 -1.56412 0.838066 2.44681 -0.00951519 0.190395 0.298861 -0.0503476 0.294976 1.26103 0.55035 0.334288 -0.760372 -0.536429 0.712948 -0.448796 2.5425 -0.976787 0.0188069 -0.789935 1.12473 -0.834396 0.770572 0.0439303 -0.924174 -0.363685 -1.28597 0.698257 1.01455 1.09178 -0.410646 -0.353495 0.249852 2.01637 2.47312 -2.63745 -1.99223 0.724323 2.11915 -0.154111 -1.5162 0.853246 -1.54273 0.721897 1.85788 -1.25771 1.36064 0.34266 -0.0151437 -1.70748 -0.339946 -0.572121 -0.0603107 0.335457 0.620596 
0.786012 0.0998598 0.177902 -0.227039 -0.42429 0.581029 -1.45378 -1.05496 0.0130849 -1.25002 -1.08406 0.963079 1.46557 -0.0290963 0.0688608 1.15778 0.797962 1.05235 -0.549894 0.462175 -1.41907 -1.25211 0.597589 0.452867 -0.0297727 1.505 -0.299455 1.30237 0.629275 0.512335 0.491043 0.18508 -0.747696 -0.875257 -0.143611 0.130525 0.83432 0.611702 1.25238 -1.01318 -0.0815499 0.930233 0.0813729 -0.898112 -0.687231 -0.20893 0.929957 -0.543378 1.13099 -0.123045 -2.25902 1.42361 0.30832 0.728144 -0.893742 0.132156 -1.36361 1.2474 2.58919 0.853041 0.503685 -0.463014 1.08591 0.108242 -0.140543 -1.97023 -1.18175 -0.282074 1.31068 0.672345 2.00169 0.299866 2.35991 0.480983 2.11601 -0.570964 -0.743061 -0.0712075 0.584649 -0.543822 -0.549289 1.60391 -0.639014 -0.51561 -0.424385 -0.0571279 0.566193 -0.107014 1.1971 1.57765 -1.4031 -0.0988496 -0.0494411 0.34628 -0.459314 1.06318 -0.0248092 0.243173 -1.32098 -0.804661 0.353001 
-0.379846 0.00763844 -0.119945 -1.16322 -1.15014 -0.846468 -0.805765 0.785609 -0.279111 -0.364065 -0.352192 1.286 0.79403 0.248835 -0.214976 -0.650442 -0.297926 0.749141 1.05233 0.684659 -0.776823 1.46803 2.5466 -0.64191 -0.964446 -0.92004 0.863227 -0.565356 0.684772 0.21123 -0.0596961 0.122289 1.49305 -0.798239 -0.0691895 -0.081427 0.0445503 0.36274 0.300985 -0.82905 1.59508 -0.657605 1.4156 0.355517 -0.304236 -1.17361 -0.613386 -0.221035 -0.6348 0.187061 1.51431 -0.882316 1.89156 -0.464044 2.04588 0.473487 1.66288 0.482695 -0.00776131 1.61069 -1.6375 0.00724118 1.14287 0.426114 -0.823845 -0.990315 -0.686603 -1.04056 0.584235 -0.10745 -0.78441 -0.60684 0.701866 0.768803 -0.30745 -0.493694 -0.583992 -0.964905 0.389612 -1.03676 -1.58022 2.07552 -0.0049057 0.98887 0.949359 -1.06002 -0.690426 0.503979 -2.29722 -1.22665 0.306638 -0.331633 -0.0282778 -1.89007 -0.988031 1.36178 1.10582 -0.948349 0.0481778 -0.409773 0.653792 
-0.576998 -1.06811 -0.815069 1.28238 0.571011 0.845817 -0.470657 -1.94481 -0.0230275 -0.427252 0.0760888 0.247777 -0.0791875 0.865373 -1.09162 -0.704318 0.37907 -0.0588263 0.788562 0.787991 0.661191 -2.01873 1.98395 0.00918166 0.100085 -0.897908 1.52174 -2.23909 1.02905 -0.115588 0.463723 -0.561369 0.114527 -1.38585 -0.460829 0.647944 -0.16462 0.190357 0.337685 2.70911 0.860082 -0.866438 -0.636809 1.07141 -0.42785 -2.10168 0.434507 -0.674423 0.400694 -0.776108 0.367472 2.11407 -2.01824 1.4658 -0.560392 1.30505 1.76688 0.820788 0.497271 -0.596483 1.41792 -0.976787 0.482572 1.5109 0.123771 0.162838 0.00749951 -0.0109251 -1.12581 -0.674463 0.0402233 -1.6694 0.681493 1.23395 -1.17805 -0.0469703 -1.87226 1.26562 -0.564629 -0.645415 -0.823643 0.383572 -0.396997 -0.576009 -1.13655 -0.705585 1.34518 0.0262372 0.978255 0.552242 1.80347 0.385478 -0.423407 1.60635 -1.34879 1.66579 1.34 -0.458591 -2.06685 0.109985 -0.118264 
-2.11901 1.07379 0.586919 0.627461 -0.771441 -2.27115 -1.33648 0.132963 -0.852747 -0.929644 -0.597797 -1.11706 -0.65644 -0.514874 0.0404695 -0.941027 0.137574 -0.957515 -0.905099 1.6752 -0.872215 -0.923598 -1.01928 1.68555 -0.534976 -1.3213 -0.669264 -1.73945 1.25695 0.0829599 -0.5861 0.426684 2.18776 0.676479 1.28491 -1.09476 -0.68927 0.356986 0.117518 -1.05935 -0.598169 -0.49829 0.384258 -0.564251 -0.199644 -0.382008 0.59656 0.292602 0.576497 0.486505 0.588771 0.467607 -0.701018 0.506405 2.60375 -0.929233 0.23367 -0.515187 -0.675077 0.97605 1.15039 -0.922678 0.182425 -0.0925109 -1.27979 -0.503125 -1.00143 -0.501793 0.568541 -0.71835 -0.0724648 1.17108 -0.0953613 0.0781239 -0.554444 -0.661608 0.368789 0.483516 0.88097 0.0995435 -1.05495 -0.141072 1.12726 -1.62543 -0.791076 0.391405 -0.127492 0.480159 -0.576345 -0.929967 -0.93729 1.10381 -0.614133 -0.0362539 -0.556909 -1.34267 -0.88038 -0.590769 0.398327 -0.873353 3.18062 
-1.05976 -0.435361 -1.03237 0.185282 -0.417115 -0.829324 -0.733751 -0.196385 -0.314063 0.428823 -1.06195 0.00589535 -1.3764 -1.224 0.233561 -1.82636 -0.506608 -0.205623 -0.0279263 0.247446 0.859775 0.591066 -0.892676 0.0391521 -0.825303 0.084029 -0.849219 -0.809281 -0.358828 -1.095 2.02301 -0.319077 1.17085 -1.29787 0.498007 -1.42107 0.610236 0.0270591 -0.697686 1.10788 -0.625251 -0.0736407 0.0851574 0.725802 -1.13457 -1.34488 -0.428498 -0.944023 -0.456068 2.04919 -0.410505 0.134346 1.10874 -0.746314 -0.963665 -1.3461 0.964644 -0.556845 0.811923 1.50871 0.246777 1.23274 -0.843859 0.45556 -0.255979 0.5095 -0.221956 0.553601 1.16528 1.26606 -0.790794 -1.49312 -0.538967 1.06564 0.343076 0.0213203 0.100875 1.94548 -0.985572 0.140642 -0.587486 -0.15031 -0.991316 -1.41021 0.741653 0.429678 1.9858 0.578433 -0.583204 -1.45906 -0.359733 -0.206506 0.190752 0.555968 0.200185 0.37845 1.18541 1.04974 0.717338 -0.538967 -0.16656 
0.149285 -2.13609 0.736273 1.08292 1.32829 1.33571 0.189046 1.30786 0.752309 -1.27919 0.253394 -0.523468 -1.13526 -0.560048 -1.9296 -0.582881 -0.607663 1.03245 0.625699 -0.385093 -1.62391 1.30905 -0.562703 1.20595 -0.263466 1.28952 -0.119217 -0.996128 -0.67286 0.693187 -0.362232 -1.60193 0.535944 0.961751 -1.55648 0.193414 -0.440076 -0.933261 0.0165483 -0.824749 -0.36159 -0.550085 0.0293973 -0.669315 -0.90741 -1.46257 0.868748 1.69459 0.503058 -1.21078 -1.21566 2.04494 1.25242 0.410514 -0.327071 0.670847 -0.609465 1.78733 0.841107 -0.381051 0.931885 -0.370718 0.412044 -0.104746 -0.144816 -0.718143 -0.501792 -1.05595 -1.34023 -0.504481 -0.94556 -0.53286 -0.916739 -0.313023 0.873426 -2.83265 0.107464 -0.0242764 0.319859 0.484728 -0.101084 -0.962837 -0.483535 -0.507819 -0.368448 1.131 1.68933 1.22249 0.486518 1.0113 1.2052 1.39594 0.0963569 0.60509 -0.345432 -1.39298 -0.948064 -0.350436 -0.128062 -1.53915 -0.496098 
0.939211 0.400597 0.098297 -1.20326 0.666929 0.317234 -0.000480017 -0.981718 -0.403324 -0.454863 -0.0812186 0.880372 -0.418796 -0.85946 -0.992889 0.940082 0.403392 0.163106 -1.06245 -0.819565 0.483016 -0.710318 0.435691 0.139352 -0.983065 -0.261402 0.747857 -0.208775 0.464519 0.428743 -1.3676 -1.95784 -0.681484 0.96955 0.596128 1.89901 -1.6922 -0.376482 -0.175796 0.15182 1.31525 0.857627 1.34476 -0.606073 -1.12357 1.36301 -0.896492 0.536059 0.760522 -0.397819 0.69438 -0.196796 -0.627301 -0.810271 0.825331 -1.5388 1.77337 -0.831868 -0.242955 -0.45392 -0.949597 -0.440744 -1.70101 1.15822 -0.458096 0.758904 1.04021 -0.0104709 -0.359242 0.533814 -0.883112 -0.436944 -0.100034 0.446085 -1.51474 -0.793584 -0.830291 2.13504 -0.69013 -1.741 1.70995 -0.516445 -0.636702 0.811543 -0.0525911 0.789072 -1.4746 2.50758 -0.995695 -0.532496 1.04185 1.96877 -0.41092 0.796968 0.501837 -0.700773 -0.0766782 -0.923656 1.69146 -0.167626 -0.570247 
1.8775 -0.409531 2.02673 0.3029 0.0589972 0.405335 1.13636 -0.449174 1.16869 -1.58528 -0.99699 2.32413 -0.90247 0.497571 -0.770422 -1.39526 -0.856221 -1.17205 0.0741983 -0.933176 1.34754 1.42049 -0.136647 -0.0979174 -0.78121 -1.33845 -0.857141 -1.43175 -0.181074 0.132864 1.35405 -2.44916 -1.55944 0.591303 0.345893 -0.72551 -0.5048 -0.73504 -0.671262 -0.887077 -0.319787 0.0958302 -0.70489 0.0805263 -0.143966 0.495986 0.834472 0.140178 0.722071 -0.419595 -0.678214 1.10415 -0.868489 -0.164316 0.200465 0.502192 0.748632 0.97814 0.71921 -0.742197 0.136002 -1.67257 0.0556175 -1.01129 -0.245647 0.202317 -1.01368 -0.336729 0.259986 -0.511188 0.292075 -0.900388 -0.3316 -0.121124 -0.408849 0.216934 2.98587 1.68368 -0.475569 1.5 0.0762934 0.969027 0.697617 0.131397 -0.665612 0.0630888 -0.245008 -0.479412 -0.717 -0.424857 1.66228 -0.18699 -2.53361 2.55973 0.676642 1.10117 0.519447 0.337076 -0.400941 -0.0376703 -0.335498 
-0.671423 -0.335038 1.86742 -0.293252 0.21735 -1.35211 -0.0928772 -0.182916 -0.467788 -1.54033 1.13113 0.043388 1.55882 -1.76597 0.665293 -0.81936 -0.0413264 0.715645 -1.41859 -0.28382 0.139454 -1.37908 1.57695 0.0473783 -1.01965 -0.583125 -0.723067 -1.91301 -0.22936 1.21182 0.315763 0.509061 2.39951 -0.862609 -1.20653 -0.710701 1.00023 0.996218 -1.5375 1.41493 -0.702774 -0.542854 0.208761 0.336696 -0.0700116 -0.0672762 1.11705 -1.18949 -1.37457 0.439554 0.69641 1.61165 1.53795 0.780035 -0.165323 0.476989 -2.32585 -2.17869 -1.12115 -0.383618 1.6105 -0.314917 1.08808 1.18425 0.765111 -0.571709 -1.33635 0.307625 0.878171 -0.137734 1.12781 1.67428 -1.39815 -0.84925 0.738687 -0.165562 0.590705 -0.322357 -0.225529 -1.39642 -0.326732 -0.240653 -1.41157 -0.552677 0.930595 0.409166 -2.35057 -1.0275 -1.18001 0.0177715 -1.01548 0.21452 -2.00561 -1.3815 0.19095 -1.12227 -1.12322 -0.453335 0.117797 0.246609 -1.58706 
-0.200605 -0.484431 0.27361 2.14155 0.455882 -0.878554 0.847863 1.2642 1.86083 -0.75522 1.37554 -1.00633 0.651532 -0.00707405 2.13186 -0.914742 -1.13871 1.53673 -1.15842 -0.954688 1.01905 0.0531825 -1.8008 -0.182061 -0.908665 0.896067 -0.118159 0.654408 -0.963703 -1.88248 -0.584234 -1.13493 -0.12057 1.21429 1.48158 0.454381 -0.925516 0.460647 -0.848708 1.7639 -0.079428 0.356813 1.38538 0.25759 0.411868 0.674096 -1.18687 0.782008 -1.34591 0.427652 -1.6111 2.44349 1.18122 -1.31586 -0.266967 -1.23952 -1.82661 0.586332 -0.839276 0.794175 0.377343 -1.8895 1.04763 0.947689 1.23768 1.27168 0.393673 0.418656 1.21694 -0.0287873 -2.10171 1.39893 0.109425 0.482819 -1.28841 -0.414159 1.00152 0.391951 1.63572 -0.42801 -0.22095 -0.977109 -1.23438 -1.91465 -0.173005 0.0484901 -0.232697 -0.280084 -1.19484 -1.23194 0.575429 -1.42472 -0.351702 -0.301423 0.590291 -1.84144 -0.247341 0.943737 2.8966 -0.456538 -0.346531 
-0.309161 1.99073 -0.742308 -1.66237 -0.349238 -0.18107 0.591621 -0.533658 1.20409 0.330962 -2.32463 -0.606015 -0.25581 0.0818696 0.839091 -0.592873 0.61416 1.07759 -0.0434924 -1.20342 0.142626 0.281846 -0.20781 1.31823 -1.18358 -0.301921 0.149154 -0.222834 1.33668 1.69883 -0.259761 0.327329 0.898445 -1.00653 0.0525669 0.413362 0.0879183 1.30257 -1.75962 -1.04762 1.36952 1.12786 -1.32371 -0.109833 2.2703 1.65937 2.64007 -0.404713 -0.105878 0.0608035 1.16402 -0.277695 0.201819 -0.431381 2.43523 -0.45748 0.388167 -0.519792 0.114689 -0.473612 -1.2959 -0.865395 0.156697 1.36434 -1.17146 -0.185981 -1.26417 -1.15196 -0.176135 -0.557798 0.714472 0.135325 -0.225075 0.124939 -1.40935 -0.670402 1.33417 0.512342 0.271889 -0.0973024 1.54042 0.251818 0.0851511 1.01605 -0.707295 -0.850457 0.0835947 -1.224 -0.792264 -0.531581 1.74836 0.362011 -0.146267 0.42369 0.965476 0.305192 -1.07313 0.166088 1.27079 -2.96306 1.80794 
1.0006 -0.434793 -0.370103 0.62555 0.406872 -0.48489 -0.724119 -0.360497 -0.179334 -0.20454 0.824853 0.0211391 0.845358 0.97156 1.37963 -1.01781 1.27357 -0.0555094 2.08813 0.44688 -0.642957 0.928022 1.55999 0.10193 -0.0973957 -0.157207 1.27025 1.40842 -0.27399 -1.38115 -0.281702 0.42966 0.681882 -1.37908 0.496304 0.876438 1.09588 0.649131 -0.683603 0.218255 0.578287 1.06383 -0.60274 -0.218188 0.00763648 -0.537488 -0.21214 -0.249687 1.79796 1.88301 1.5897 -0.938552 0.183582 -0.894154 0.486892 1.54132 0.236348 -1.57249 0.250099 -1.11706 1.08467 0.0717949 0.750161 -0.0123349 -1.43737 -0.756472 0.827734 -0.760204 -1.9274 -0.422473 -0.497695 0.169613 1.39969 -0.531738 0.792875 0.144651 -0.217046 -0.151046 0.470758 -0.269132 -0.18293 -0.665479 0.565607 0.830275 0.0366826 -0.207294 0.203223 -0.964506 -2.20467 -0.717718 -1.83413 -0.137504 1.43648 0.763612 0.296006 -0.945276 0.528992 0.134149 1.56309 0.0212347 0.184716 
0.734881 0.505372 -0.781337 0.326188 -0.383519 -0.341427 0.762949 1.13186 -1.20106 -0.40466 0.423943 0.203845 -0.119921 -1.63044 0.160531 -0.882041 -0.0898333 -0.841331 -0.0739238 1.89325 0.590815 -0.327396 0.908619 0.488484 0.181112 0.151609 0.0121596 -0.0193039 -0.857575 -0.255684 1.60237 -0.522039 -0.451281 -0.489923 2.75548 -0.396281 -1.67235 2.82529 -0.408873 -0.549857 -0.937792 0.841752 -0.557151 -0.448128 -1.29349 0.198397 1.93647 0.854775 1.02049 0.652582 -0.812515 0.570722 0.248626 0.464666 -0.0450152 0.0906674 -0.460961 -0.322207 0.759226 1.55436 0.125612 1.33351 1.87247 -1.27229 -0.149457 0.407915 -1.25813 0.730871 -1.26139 -0.188253 0.420588 0.0943412 0.500556 1.19317 1.15304 1.31092 -1.75344 -0.501866 -0.352645 1.86012 0.363915 -0.0557433 -1.83658 -0.88286 -0.624549 -1.07833 0.237826 -1.90095 -0.401617 1.73454 0.771583 -1.63975 -0.673748 -1.73157 -0.0392135 -0.660532 0.471284 -1.14111 -1.31039 -0.775227 -0.51545 
-2.07303 0.390778 -0.182569 0.642838 -0.219714 -1.99532 1.21077 0.216917 -2.15174 0.803135 0.00139986 -1.58877 1.23425 0.412735 -0.23667 1.28375 0.875116 0.296129 1.65593 1.26046 -0.888611 -0.356157 -0.663238 1.41808 -1.3703 -0.635876 0.194224 -0.646727 -1.1424 -1.73008 -0.691303 -0.465796 -0.553496 -0.217425 -0.188999 -1.07421 -0.0270575 -0.295758 -0.52325 -0.233886 -0.455957 0.181099 0.0181586 -0.544599 0.738567 0.0627707 -0.190307 -0.274862 0.856125 -0.373878 -1.72576 -1.50225 3.67712 -1.43185 -1.59218 0.730896 0.198678 0.596013 0.872567 0.51742 -0.85978 -1.7642 -0.0368136 0.794585 1.3747 0.285885 0.423608 -1.42559 -0.197586 1.15239 -0.100987 -0.00293322 0.191107 0.689535 0.975646 0.829851 -0.334046 0.976305 -0.29978 -1.4648 1.35205 1.24933 0.337441 1.88135 -0.369856 0.0596182 -0.342296 -0.693075 -0.99701 -0.065117 0.668074 0.0508103 0.367049 -0.798663 0.573427 -0.267337 -0.612729 -0.94015 0.688235 -1.30162 1.86868 
-0.143317 0.170279 0.436507 1.37004 0.121204 2.26425 1.37343 0.801343 -0.974462 0.588736 0.642422 1.21089 1.17462 -0.109825 -0.376255 -1.09831 -1.37402 -1.58407 1.50634 0.567882 -1.07473 0.473206 1.49641 -0.201021 2.00436 0.569978 0.422882 -0.254637 0.483167 0.318455 0.459535 -1.90136 -1.12015 -0.304616 -0.231478 0.7282 -0.25045 -0.606852 -0.237825 0.755536 1.92166 0.713883 0.145545 -0.551952 -0.363242 -0.324809 0.789136 0.234536 -0.489965 1.38262 -0.218106 -0.239245 -0.0199939 -0.585129 0.949154 -0.425217 -0.694103 -0.780734 -1.22541 -0.493956 -0.818513 -1.18308 -1.01576 -0.438477 1.22654 0.646819 -0.595964 -1.81972 -1.88407 -0.996997 -1.09177 0.0768821 -0.624058 1.45245 -0.294058 -1.08075 -1.40382 -0.709413 -1.56365 -1.37783 -1.40151 -2.27202 0.827694 -0.250981 -0.925503 -1.17033 0.65691 0.622076 -0.53709 -2.02374 -2.0466 1.15871 -1.1029 -1.43074 -0.558385 1.02878 -0.104033 -1.17396 0.465362 -0.771376 1.47803 
0.563234 0.860685 1.285 0.593058 0.853079 1.81172 0.600217 1.6722 0.130246 1.02999 -0.696547 -0.721574 0.556161 0.0145705 -1.28422 0.530398 1.67276 0.875234 -0.593397 0.830514 0.0439675 -0.176696 0.232662 0.0291832 1.00251 0.415151 2.13461 -1.15377 0.704066 -0.211517 -0.754721 -0.678464 -0.251857 -1.38541 -1.07762 1.85395 -1.62502 -0.528707 0.845985 0.623562 1.4519 -0.693779 -0.177298 1.37558 1.38652 0.620922 0.0937754 -0.426801 -0.692523 0.0192437 -0.454176 3.44986 -0.0933649 -0.897215 0.00794391 0.29918 -0.258104 0.692565 1.74477 -0.400509 3.18755 0.60902 -0.184695 -1.08762 0.235588 -0.468181 1.40758 -0.0958481 -0.0841089 0.2175 1.56312 1.87693 -0.334351 -0.806448 -1.24302 0.268379 0.158802 0.818368 0.671919 0.770925 2.09119 1.28766 0.297923 0.520183 1.47215 1.48579 1.76695 0.92009 0.0789284 0.6117 -1.69335 0.934264 -1.05113 1.64829 -0.801968 -0.579535 0.768668 2.36791 -0.247593 1.36656 0.983699 
-1.95094 1.04793 0.89838 -0.498163 0.850492 0.518956 1.1683 0.760836 -0.662824 -1.5489 -0.0902087 1.30468 0.392642 0.14069 0.705697 0.251188 1.41599 0.337618 -0.16839 -0.828774 0.792082 0.0525838 -0.822246 -0.339944 -0.27327 0.201407 0.511419 -0.657678 -0.052196 1.31067 0.146341 0.692769 -1.46266 -1.11956 1.19319 1.44275 1.24524 -0.964095 -0.0516864 -1.08642 0.965859 1.90794 -1.53121 0.0154645 0.79686 1.8359 -0.294094 -0.608758 -1.14893 -0.307595 0.675416 -0.648001 -0.301113 -0.84492 -0.997785 0.805904 -0.884999 -0.443455 -0.569104 0.142479 -0.691725 0.740091 0.168611 -0.6618 -0.958695 1.58692 0.107504 0.248936 0.0188442 0.261671 0.50526 0.0454545 1.15261 -0.28899 -0.31522 -1.32221 -0.882932 0.207372 -0.568749 0.370769 0.89424 0.586757 1.00425 -0.456285 -1.47023 -0.812555 2.63127 -0.322068 -0.494322 2.27752 -0.322539 -1.43845 -2.05788 -0.177003 1.20073 0.662313 -2.38602 0.694121 -0.0694157 -0.189606 -0.818912 
-0.0559379 -1.01356 0.148125 -0.284496 -0.593656 0.236167 1.62672 0.188027 0.604494 -0.316015 0.172647 0.394508 0.617445 -1.13237 0.241467 -1.49421 0.0161947 1.11014 1.16385 0.790889 -1.66417 -1.45229 -0.777928 -0.876735 -1.82437 0.406891 0.0337719 0.815484 -0.69079 -1.32154 0.328958 0.00290292 -1.14534 -1.06255 -0.725389 -1.47025 -1.12728 0.130337 -1.57546 -0.0708198 0.927071 -2.61143 -0.900078 -1.00816 -0.0429216 -0.0372725 0.713183 0.0325846 0.177943 -1.01806 -0.662529 0.445958 1.24018 -0.432261 -0.51747 0.382383 -0.413507 -0.689524 -0.301303 0.0995992 0.30206 0.359773 -1.45657 -0.524381 0.787746 -1.71564 1.17473 -0.482588 -0.367268 0.554262 1.39454 1.58883 0.138916 -1.22452 0.200966 -0.329295 -0.919355 1.84237 -0.146491 -0.938004 1.13561 0.474775 0.368795 0.195601 0.502852 -0.594603 0.480915 0.033174 -3.16248 0.577775 0.565497 -0.729855 -0.328875 2.02138 -0.346425 -0.142435 -0.792629 1.53061 -0.586378 1.53237 -1.17803 
