100 2
 0.52630711157126853 0.90680524779756411
 0.15163005455426709 0.3900032386221301
 0.97849112285120976 0.8131831395710839
 0.14429937470252246 0.78799387638390206
 0.24253220127155611 0.48864734419267536
 0.051694528475142595 0.3083677695372809
 0.74088147421241413 0.38719570760837668
 0.96386818398522267 0.3081318773068899
 0.9769415409703246 0.51047993981809303
 0.92420638676872191 0.064554523305866349
 0.55415628664907879 0.084710124904285797
 0.44139794420409201 0.022092233332636147
 0.88667080233280759 0.71073792987555751
 0.75077031314743492 0.68493668550992293
 0.57662645963335624 0.38832508298641472
 0.3962585007792831 0.13770145726562771
 0.7552941612394406 0.70707414676342972
 0.77822754729394772 0.62924227944073752
 0.23436954472142363 0.52968260214844709
 0.68009106300130495 0.83979364586756833
 0.14085584063745921 0.038174861638199983
 0.46338528462841783 0.39883642798882485
 0.42352717731814743 0.2021773511646941
 0.19813301141702272 0.95864460417071173
 0.50569021280970949 0.44518628939579236
 0.9634195052248824 0.40236988080817121
 0.32135518094706955 0.80820941778836319
 0.56134060148015819 0.3189245109937881
 0.47881973192512867 0.0041546390011838906
 0.59293954676110328 0.247839710281125
 0.22903321138281191 0.78063873491838232
 0.55113782235252273 0.36597854987707962
 0.66796841441096044 0.54795841860235439
 0.69574887988299838 0.092808603851927393
 0.50859721820335713 0.57185166556236744
 0.3873445057397345 0.68599921156257349
 0.76658988048579402 0.76365963393153813
 0.27095839757600598 0.77581331668978482
 0.44926775630280386 0.29369879578983288
 0.19921406642395051 0.87204501816888935
 0.036731726234049342 0.64916047051189996
 0.45371627498602557 0.20140296919781114
 0.16661667551750153 0.66823880826574722
 0.86922189049894572 0.29388500075341278
 0.85152697801786914 0.013990023474251757
 0.24551868115265724 0.98149779646957513
 0.56380162142447476 0.26929668529453948
 0.1917844735088195 0.92284588318611027
 0.054260045786051966 0.77246641285744377
 0.46000137450332762 0.43877441622265384
 0.34812136668974131 0.34995897309084339
 0.14731370889179946 0.97922580403506609
 0.69285656700142295 0.94220657581411715
 0.36433134440465426 0.17984032742781303
 0.52169990499745811 0.58413593054655688
 0.33972533113434827 0.70677775116713382
 0.31742010367748158 0.19158038642701708
 0.15556421340669974 0.49135764805019472
 0.62711619922002171 0.25318962555430208
 0.42100057461986545 0.179876037313284
 0.34730059662446516 0.96279777717758541
 0.10302224641862105 0.80889537966961556
 0.50487220995617066 0.096149712680235019
 0.80389963360371863 0.40600058440722003
 0.81920063713716074 0.89228132160455331
 0.32511650283714794 0.3013560041643058
 0.13982991298981068 0.28246088753653836
 0.76879644386232171 0.019215568858699062
 0.69600741532614308 0.93097727833964716
 0.27032264769416808 0.22843281466965176
 0.63265522127965357 0.96148399365155957
 0.2444687799888357 0.053592668942096175
 0.021684655854090341 0.63950424298410025
 0.1391419169679145 0.0095564703892150778
 0.84448482101769007 0.36984820438426952
 0.14148962278948479 0.97144250061417492
 0.91086193905117763 0.83705695107662814
 0.62624988734126497 0.71681356692182774
 0.4385666763363551 0.31989072651534883
 0.28008824077502165 0.39475980532835325
 0.71393832985438421 0.041624897754058351
 0.17701805624149053 0.79869241320211626
 0.0016787713827165929 0.35693086908485067
 0.29501335919725064 0.73385579758654174
 0.88884889630203434 0.02950992354240849
 0.4840380459681129 0.24551883286193449
 0.56044706013751389 0.78447647162556944
 0.17697513886617472 0.083383100174440991
 0.11691943765248906 0.49571325285347428
 0.026460362354566769 0.97783886404869569
 0.21774573886973275 0.43911323129962293
 0.51018582052074102 0.26093083302907011
 0.91990412859126225 0.59188034141941959
 0.76271765500841926 0.065869617390775834
 0.40662970068732568 0.30815428989565535
 0.017125031768801691 0.056150842598099479
 0.40389622383418428 0.76622665124009703
 0.60473898482286015 0.6197021481191658
 0.25499980879314149 0.11824189595302785
 0.61169659041826474 0.73811221523481219


